ReturnKey,DateKey,CustomerKey,ProductKey,CountryKey,Invoice,StockCode,ReturnQty,ReturnAmount
510,20091208,1505,3085,41,C491028,46775A,1,16.95
511,20091208,3226,171,41,C491029,17165D,2,2.1
512,20091208,3226,170,41,C491029,17165B,3,3.1500000000000004
513,20091208,3226,1149,41,C491029,21843,1,10.95
514,20091208,1744,1561,41,C491030,22335,48,31.200000000000003
515,20091208,1896,2994,41,C491031,37449,1,9.95
516,20091208,3736,889,41,C491032,21535,1,2.55
517,20091208,3736,881,41,C491032,21527,1,7.95
518,20091209,141,1007,36,C491036,21680,30,25.5
519,20091209,0,1362,41,C491037,22121,5,29.75
520,20091209,3766,3483,41,C491040,82483,2,11.9
521,20091209,3766,813,41,C491040,21440,2,2.5
522,20091209,3766,1548,41,C491040,22322,2,1.7
523,20091209,0,445,41,491046,20987,100,0.0
524,20091209,0,1250,41,491047,21982,50,0.0
525,20091209,126,677,16,C491052,21284,12,20.28
526,20091209,126,679,16,C491052,21286,12,30.599999999999998
527,20091209,126,4461,16,C491052,85232B,2,9.9
528,20091209,0,3955,41,491065,84855,108,0.0
529,20091209,1803,4216,41,C491076,85047,3,19.049999999999997
530,20091209,2218,4461,41,C491080,85232B,2,9.9
531,20091209,2218,306,41,C491080,20781,3,16.47
532,20091209,5530,4216,41,C491084,85047,1,6.35
533,20091209,5530,4183,41,C491084,85033G,1,0.65
534,20091209,5530,2804,41,C491084,35001W,1,3.49
535,20091209,2620,1305,41,C491099,22064,1,1.65
536,20091209,2620,1173,41,C491099,21874,1,1.25
537,20091209,2620,2997,41,C491099,37461,1,1.25
538,20091209,2620,1404,41,C491099,22167,1,9.95
539,20091209,0,4025,41,491108,84922,360,0.0
540,20091209,4528,1185,41,C491121,21889,1,1.25
541,20091209,4528,3365,41,C491121,72807B,1,4.25
542,20091209,0,858,41,491128,21490,20,0.0
543,20091209,3997,499,41,C491130,21064,2,11.9
544,20091209,0,857,41,491137,21489,8,0.0
545,20091209,0,1411,41,491141,22174,58,0.0
546,20091210,3134,2994,41,C491156,37449,2,17.0
547,20091210,3134,1302,41,C491156,22061,3,25.5
548,20091210,3134,1149,41,C491156,21843,2,19.9
549,20091210,5438,4272,41,C491162,85098B,1,3.75
550,20091210,5438,4271,41,C491162,85097B,1,3.75
551,20091210,91,1136,15,C491166,21826,4,5.0
552,20091210,91,1378,15,C491166,22138,2,9.9
553,20091210,91,1379,15,C491166,22139,3,14.850000000000001
554,20091210,91,1551,15,C491166,22325,6,29.700000000000003
555,20091210,628,3446,41,C491168,79323P,1,6.75
556,20091210,3662,4233,41,C491190,85053,6,12.600000000000001
557,20091210,3662,3939,41,C491190,84836,12,15.0
558,20091210,3662,578,41,C491190,21165,12,20.28
559,20091210,3662,583,41,C491190,21172,12,17.4
560,20091210,3662,577,41,C491190,21164,6,17.700000000000003
561,20091210,3662,1430,41,C491190,22193,2,17.0
562,20091210,3662,881,41,C491190,21527,2,15.9
563,20091210,3662,885,41,C491190,21531,6,15.299999999999999
564,20091210,3662,1150,41,C491190,21844,6,17.700000000000003
565,20091210,3662,887,41,C491190,21533,3,14.850000000000001
566,20091210,3662,891,41,C491190,21537,4,17.0
567,20091210,3662,889,41,C491190,21535,6,15.299999999999999
568,20091210,3662,893,41,C491190,21539,3,14.850000000000001
569,20091210,3662,1149,41,C491190,21843,1,10.95
570,20091210,3662,568,41,C491190,21155,6,12.600000000000001
571,20091210,3662,1417,41,C491190,22180,2,19.9
572,20091210,3662,1313,41,C491190,22072,4,15.0
573,20091210,3662,1574,41,C491190,22348,12,10.2
574,20091210,3662,1332,41,C491190,22091,12,15.0
575,20091210,3662,1197,41,C491190,21901,24,15.600000000000001
576,20091210,3662,1198,41,C491190,21902,24,15.600000000000001
577,20091210,3662,1335,41,C491190,22094,12,15.0
578,20091210,3662,1324,41,C491190,22083,6,17.700000000000003
579,20091210,3662,1361,41,C491190,22120,3,29.849999999999998
580,20091210,3662,1075,41,C491190,21754,3,17.85
581,20091210,3662,1076,41,C491190,21755,3,17.85
582,20091210,3662,671,41,C491190,21278,6,15.299999999999999
583,20091210,2189,1450,8,C491208,22215,1,8.5
584,20091210,2189,1437,8,C491208,22200,2,8.5
585,20091210,2189,4183,8,C491208,85033G,2,1.3
586,20091210,2189,1059,8,C491208,21735,2,25.5
587,20091210,1675,4301,41,C491213,85123A,1,2.95
588,20091210,3522,847,41,C491260,21477,1,12.75
589,20091210,3522,4212,41,C491260,85042,2,9.9
590,20091210,3522,4598,41,C491260,90062,1,12.75
591,20091210,0,134,41,491355,17014C,96,0.0
592,20091210,629,1334,40,C491369,22093,36,38.160000000000004
593,20091210,4829,4243,41,C491370,85066,1,12.75
594,20091210,583,971,41,C491398,21642,24,20.4
595,20091210,583,48,41,C491398,16046,24,20.4
596,20091210,2132,1389,41,C491402,22150,2,3.9
597,20091210,2132,387,41,C491402,20893,1,2.55
598,20091210,2132,532,41,C491402,21108,9,22.95
599,20091210,2132,4254,41,C491402,85078,1,0.65
600,20091210,2132,1370,41,C491402,22130,6,5.1
601,20091210,2132,2941,41,C491402,35962,1,2.1
602,20091210,1662,1302,41,C491404,22061,2,19.9
603,20091210,1841,711,41,C491409,21326,1,0.65
604,20091210,91,1551,15,C491410,22325,6,29.700000000000003
605,20091210,91,1378,15,C491410,22138,2,9.9
606,20091210,91,1136,15,C491410,21826,4,5.0
607,20091210,91,1379,15,C491410,22139,3,14.850000000000001
608,20091210,2923,1450,41,C491411,22215,2,17.0
609,20091210,2923,3246,41,C491411,71459,1,0.85
610,20091210,4052,417,41,C491412,20956,24,30.0
611,20091210,5210,34,41,C491413,15060B,3,11.25
612,20091210,2014,1581,41,C491414,22355,3,2.55
613,20091210,2014,528,41,C491414,21100,1,1.65
614,20091210,2014,1247,41,C491414,21977,1,0.55
615,20091210,2014,1582,41,C491414,22356,4,3.4
616,20091210,2014,254,41,C491414,20718,1,1.25
617,20091210,2014,1222,41,C491414,21929,3,5.85
618,20091210,2014,253,41,C491414,20717,2,2.5
619,20091210,2014,252,41,C491414,20716,1,1.25
620,20091210,1766,1149,41,C491415,21843,1,10.95
621,20091210,1824,1054,41,C491416,21730,1,4.95
622,20091210,1048,4217,41,C491418,85048,4,27.8
623,20091210,2694,3143,41,C491417,47559B,10,12.5
624,20091210,2694,1302,41,C491417,22061,1,9.95
625,20091210,823,3298,41,C491419,72741,4,5.8
626,20091210,823,1378,41,C491419,22138,1,4.95
627,20091210,3291,1057,41,C491420,21733,6,17.700000000000003
628,20091210,4395,4791,41,C491423,90184B,1,8.95
629,20091211,2231,2827,41,C491430,35400,1,8.95
630,20091211,2231,1424,41,C491430,22187,3,12.75
631,20091211,2231,633,41,C491430,21232,1,1.25
632,20091211,2925,1378,41,C491441,22138,1,4.25
633,20091211,2925,2994,41,C491441,37449,2,17.0
634,20091211,2925,2993,41,C491441,37448,1,1.25
635,20091211,2925,2806,41,C491441,35004C,1,4.65
636,20091211,2925,2995,41,C491441,37450,1,2.55
637,20091211,2925,3247,41,C491441,71477,3,8.25
638,20091211,1821,3133,41,C491446,47504J,3,23.85
639,20091211,1821,3127,41,C491446,47503J,7,55.65
640,20091211,0,409,41,491451,20940,46,0.0
641,20091211,4934,3455,41,C491455,79341,2,13.5
642,20091211,3295,1378,41,C491458,22138,2,9.9
643,20091211,1346,3446,41,C491459,79323P,2,13.5
644,20091211,2777,887,41,C491460,21533,1,4.95
645,20091211,2777,1313,41,C491460,22072,1,3.75
646,20091211,2777,881,41,C491460,21527,1,7.95
647,20091211,2777,1149,41,C491460,21843,5,54.75
648,20091211,5164,4212,41,C491461,85042,1,4.95
649,20091211,5164,1417,41,C491461,22180,1,9.95
650,20091211,5164,881,41,C491461,21527,1,7.95
651,20091211,5164,1439,41,C491461,22202,3,11.25
652,20091211,1590,3441,41,C491466,79321,1,4.95
653,20091211,1590,606,41,C491466,21202,2,3.3
654,20091211,1590,610,41,C491466,21206,4,6.6
655,20091211,1590,206,41,C491466,20663,3,8.850000000000001
656,20091211,1590,1307,41,C491466,22066,2,2.9
657,20091211,1590,1417,41,C491466,22180,1,9.95
658,20091211,1590,1350,41,C491466,22109,1,3.75
659,20091211,1946,2827,41,C491467,35400,2,17.9
660,20091211,487,222,41,C491469,20679,1,5.95
661,20091211,487,633,41,C491469,21232,2,2.5
662,20091211,2486,4243,41,C491494,85066,1,12.75
663,20091211,2514,3444,41,C491521,79323GR,1,6.75
664,20091211,2514,4246,41,C491521,85069,3,50.849999999999994
665,20091211,2514,1441,41,C491521,22204,1,3.75
666,20091211,2246,3366,41,C491533,72807C,3,12.75
667,20091211,2246,3356,41,C491533,72802B,1,4.25
668,20091211,5024,1531,41,C491544,22305,1,2.55
669,20091211,5024,1526,41,C491544,22300,2,5.1
670,20091211,5258,1526,41,C491545,22300,5,12.75
671,20091211,5258,1187,41,C491546,21891,1,1.25
672,20091211,0,3581,41,C491551,84279B,1,3.75
673,20091211,0,633,41,C491551,21232,1,1.25
674,20091211,5051,3504,41,C491588,82607A,6,7.5
675,20091211,1236,1378,41,C491589,22138,2,9.9
676,20091211,4512,2827,41,C491590,35400,1,8.95
677,20091211,1452,633,41,C491591,21232,3,3.75
678,20091211,1452,632,41,C491591,21231,3,3.75
679,20091211,1452,3524,41,C491591,84029E,1,3.75
680,20091211,1523,3537,41,C491592,84032A,1,2.95
681,20091211,5260,375,41,C491593,20879,96,201.60000000000002
682,20091211,571,4437,41,C491594,85218,3,4.35
683,20091211,571,4438,41,C491594,85220,9,14.85
684,20091211,571,1304,41,C491594,22063,5,14.75
685,20091211,571,1302,41,C491594,22061,1,9.95
686,20091211,571,1296,41,C491594,22055,7,11.549999999999999
687,20091211,571,1302,41,C491594,22061,3,29.849999999999998
688,20091211,4608,1378,41,C491595,22138,6,29.700000000000003
689,20091211,607,1150,41,C491596,21844,2,5.9
690,20091211,5256,1504,41,C491598,22277,1,2.1
691,20091211,1402,1149,41,C491599,21843,1,10.95
692,20091211,1402,891,41,C491599,21537,1,4.25
693,20091211,1507,4390,41,C491600,85180A,6,27.900000000000002
694,20091211,0,1378,41,C491602,22138,2,9.9
695,20091211,187,3939,16,C491604,84836,12,15.0
696,20091211,187,4062,16,C491604,84948,3,4.949999999999999
697,20091211,187,1313,16,C491604,22072,1,3.75
698,20091211,187,1314,16,C491604,22073,1,3.75
699,20091211,3699,3862,41,C491605,84750B,1,1.95
700,20091211,3699,1149,41,C491605,21843,1,10.95
701,20091211,187,1057,16,C491608,21733,1,2.95
702,20091211,4674,2827,41,C491609,35400,1,7.95
703,20091211,1765,4374,41,C491610,85170A,23,38.87
704,20091211,4314,1123,41,C491611,21813,2,9.9
705,20091211,2794,1379,41,C491614,22139,1,4.95
706,20091211,2794,1559,41,C491614,22333,7,11.549999999999999
707,20091211,2794,568,41,C491614,21155,1,2.1
708,20091211,2794,1188,41,C491614,21892,5,6.25
709,20091211,2794,1560,41,C491614,22334,7,11.549999999999999
710,20091211,1786,1302,12,C491616,22061,1,9.95
711,20091211,5669,3482,41,C491615,82482,6,15.299999999999999
712,20091211,5669,632,41,C491615,21231,12,15.0
713,20091211,2252,1327,41,C491618,22086,2,5.9
714,20091211,2252,858,41,C491618,21490,4,7.8
715,20091211,2252,401,41,C491618,20914,1,2.95
716,20091211,2252,1510,41,C491618,22283,1,7.95
717,20091211,2252,1054,41,C491618,21730,2,9.9
718,20091211,2529,1149,12,C491619,21843,1,10.95
719,20091211,1402,881,41,C491620,21527,1,7.95
720,20091211,1402,1313,41,C491620,22072,3,11.25
721,20091211,1402,1378,41,C491620,22138,3,14.850000000000001
722,20091211,1402,1149,41,C491620,21843,1,10.95
723,20091211,2250,807,41,C491621,21430,1,3.75
724,20091211,5419,308,41,C491632,20783,1,5.49
725,20091211,5419,3822,41,C491632,84689,1,5.95
726,20091211,0,734,41,491638,21353,136,0.0
727,20091211,0,211,41,491639,20668,1395,0.0
728,20091213,2310,3833,41,C491650,84706B,1,8.95
729,20091213,2310,4337,41,C491676,85136C,13,103.35000000000001
730,20091213,2310,1006,41,C491676,21679,6,5.1
731,20091213,2310,1004,41,C491676,21677,6,5.1
732,20091213,2310,1167,41,C491676,21868,12,15.0
733,20091213,2231,633,41,C491689,21232,1,1.25
734,20091213,2139,3365,41,C491693,72807B,1,4.25
735,20091213,5380,3641,41,C491705,84482,6,22.5
736,20091213,2602,4301,41,C491723,85123A,32,81.6
737,20091214,93,632,9,C491727,21231,12,15.0
738,20091214,93,579,9,C491727,21166,12,23.4
739,20091214,93,179,9,C491727,18096C,6,15.299999999999999
740,20091214,125,1379,16,C491728,22139,4,19.8
741,20091214,125,401,16,C491728,20914,1,2.95
742,20091214,125,1527,16,C491728,22301,2,5.1
743,20091214,125,633,16,C491728,21232,1,1.25
744,20091214,125,881,16,C491728,21527,1,7.95
745,20091214,125,1435,16,C491728,22198,2,3.3
746,20091214,125,1437,16,C491728,22200,2,8.5
747,20091214,0,3398,41,491732,79030A,350,0.0
748,20091214,5463,1455,41,C491739,22220,1,9.95
749,20091214,1744,881,41,C491740,21527,3,20.85
750,20091214,1744,890,41,C491741,21536,1,2.1
751,20091214,1744,882,41,C491741,21528,1,6.95
752,20091214,3766,1059,41,C491761,21735,2,25.5
753,20091214,125,1314,16,C491808,22073,2,7.5
754,20091214,0,3283,41,491817,72487,322,0.0
755,20091214,1997,1074,41,C491818,21752,2,29.9
756,20091214,5380,1586,41,C491819,22360,2,5.9
757,20091214,2630,901,41,C491820,21548,2,5.9
758,20091214,2630,899,41,C491820,21545,1,2.95
759,20091214,2630,900,41,C491820,21547,2,5.9
760,20091214,2630,902,41,C491820,21549,4,11.8
761,20091214,3809,1054,41,C491821,21730,1,4.95
762,20091214,1148,1067,41,C491822,21743,2,5.9
763,20091214,727,1352,41,C491823,22111,1,4.25
764,20091214,727,833,41,C491823,21463,1,4.95
765,20091214,727,2805,41,C491823,35004B,4,7.8
766,20091214,3967,729,41,C491824,21348,16,10.4
767,20091214,2529,280,12,C491827,20754,6,12.600000000000001
768,20091214,2529,496,12,C491827,21061,12,10.2
769,20091214,2529,3412,12,C491827,79072,2,19.9
770,20091214,2529,498,12,C491827,21063,4,3.4
771,20091214,2529,1355,12,C491827,22114,4,15.8
772,20091214,1694,2809,41,C491830,35004S,1,1.95
773,20091214,3295,1378,41,C491836,22138,2,9.9
774,20091214,1744,1528,41,C491838,22302,7,17.849999999999998
775,20091214,1744,1529,41,C491838,22303,12,30.599999999999998
776,20091214,1915,1249,41,C491842,21981,24,6.959999999999999
777,20091214,1915,1248,41,C491842,21980,24,6.959999999999999
778,20091214,0,3805,41,C491846,84670,36,15.12
779,20091214,0,528,41,491972,21100,76,0.0
780,20091214,0,3307,41,491974,72752B,21,0.0
781,20091214,0,3306,41,491973,72752A,18,0.0
782,20091214,0,3315,41,491978,72755C,60,0.0
783,20091215,746,1089,41,C491985,21770,4,19.8
784,20091215,0,1044,41,492000,21719,81,0.0
785,20091215,0,1049,41,492001,21724,99,0.0
786,20091215,0,14,41,492002,10138,36,0.0
787,20091215,0,3247,41,492006,71477,100,0.0
788,20091215,1214,3198,41,C492010,48138,2,13.5
789,20091215,1214,1240,41,C492013,21955,2,13.5
790,20091215,1214,1350,41,C492013,22109,24,81.36
791,20091215,0,1354,41,492105,22113,100,0.0
792,20091215,0,1407,41,492171,22170,30,0.0
793,20091215,2925,653,41,C492180,21258,1,10.95
794,20091215,2925,2994,41,C492180,37449,1,8.5
795,20091215,0,371,41,492182,20870,29,0.0
796,20091215,0,375,41,492183,20879,46,0.0
797,20091215,3377,1169,41,C492194,21870,1,1.25
798,20091215,3377,2947,41,C492194,35968,1,0.38
799,20091215,1694,3701,41,C492201,84558A,25,73.75
800,20091215,3577,4381,41,C492211,85174,64,272.0
801,20091215,738,650,41,C492213,21255,1,1.65
802,20091215,738,4063,41,C492213,84949,8,13.2
803,20091215,0,74,41,492215,16169D,150,0.0
804,20091215,0,2879,41,492217,35815B,10,0.0
805,20091215,0,3086,41,492219,46775B,17,0.0
806,20091216,1133,4063,41,C492280,84949,1,1.65
807,20091216,2513,4216,41,C492320,85047,1,6.35
808,20091216,0,119,41,492365,17011C,47,0.0
809,20091216,0,121,41,492364,17011E,39,0.0
810,20091216,0,129,41,492366,17013B,45,0.0
811,20091216,2165,4343,41,C492400,85147,2,9.9
812,20091216,14,3672,9,C492402,84520B,12,10.2
813,20091216,14,1288,9,C492402,22047,200,68.0
814,20091216,4991,845,41,C492422,21475,1,14.95
815,20091217,3509,3121,41,C492447,47502,4,39.8
816,20091217,0,1424,41,492464,22187,96,0.0
817,20091217,1201,2809,41,C492496,35004S,1,6.35
818,20091217,0,3317,41,492523,72756,396,0.0
819,20091217,4967,3166,41,C492532,47585A,1,3.75
820,20091217,4967,951,41,C492532,21622,1,4.95
821,20091217,4967,1352,41,C492532,22111,1,4.95
822,20091217,4967,240,41,C492533,20700,1,3.75
823,20091217,4503,1353,41,C492541,22112,20,99.0
824,20091217,2925,2994,41,C492575,37449,1,8.5
825,20091217,2925,653,41,C492575,21258,1,10.95
826,20091217,0,1503,41,C492577,22276,2,5.1
827,20091217,4581,4144,41,C492590,85014A,2,11.9
828,20091217,0,897,41,492595,21543,152,0.0
829,20091217,647,4301,41,C492633,85123A,1,2.95
830,20091217,3109,1088,41,C492636,21769,1,79.95
831,20091217,3109,675,41,C492636,21282,12,51.0
832,20091217,3109,676,41,C492636,21283,12,39.0
833,20091217,2916,3595,41,C492648,84352,1,16.95
834,20091217,4268,881,41,C492649,21527,1,7.95
835,20091217,4268,1314,41,C492649,22073,1,3.75
836,20091217,1467,1455,41,C492653,22220,1,9.95
837,20091217,1467,1407,41,C492653,22170,2,13.5
838,20091217,1467,3755,41,C492653,84608,2,15.9
839,20091217,1467,1074,41,C492653,21752,1,14.95
840,20091217,4314,1136,41,C492654,21826,1,1.25
841,20091217,4314,1188,41,C492654,21892,7,8.75
842,20091217,4314,4301,41,C492654,85123A,3,8.850000000000001
843,20091217,3391,1428,41,C492655,22191,1,7.65
844,20091217,5062,2827,41,C492656,35400,2,17.9
845,20091217,1919,4301,41,C492657,85123A,1,2.55
846,20091217,1919,3446,41,C492657,79323P,1,5.45
847,20091217,1919,3448,41,C492657,79323W,1,5.45
848,20091217,1919,3445,41,C492657,79323LP,2,10.9
849,20091217,3413,1428,41,C492658,22191,1,8.5
850,20091217,1743,1378,41,C492660,22138,3,14.850000000000001
851,20091217,1743,635,41,C492660,21239,1,0.85
852,20091217,1743,4273,41,C492660,85099B,1,1.95
853,20091217,2452,1432,41,C492661,22195,1,1.65
854,20091217,2452,1149,41,C492661,21843,1,10.95
855,20091217,2452,881,41,C492661,21527,1,7.95
856,20091217,1248,1062,41,C492662,21738,5,14.75
857,20091217,1248,1576,41,C492662,22350,1,2.55
858,20091217,3805,4212,41,C492663,85042,1,4.95
859,20091217,361,225,16,C492664,20682,1,3.25
860,20091217,3213,4217,41,C492665,85048,1,6.95
861,20091217,3213,3247,41,C492665,71477,4,11.0
862,20091217,738,901,41,C492666,21548,6,17.700000000000003
863,20091217,3771,3538,41,C492667,84032B,1,2.95
864,20091217,3771,4327,41,C492667,85132B,2,19.9
865,20091217,3771,4135,41,C492667,84997C,2,7.5
866,20091217,3771,1430,41,C492667,22193,1,8.5
867,20091217,3771,1429,41,C492667,22192,1,8.5
868,20091217,3291,4216,41,C492668,85047,4,25.4
869,20091217,5254,3247,41,C492669,71477,1,2.75
870,20091217,5254,4212,41,C492669,85042,11,46.75
871,20091217,3953,1464,41,C492670,22231,1,1.45
872,20091217,3953,1461,41,C492670,22228,1,0.85
873,20091217,3953,1462,41,C492670,22229,2,1.7
874,20091217,1279,957,41,C492671,21628,1,14.95
875,20091217,789,1222,41,C492673,21929,1,1.95
876,20091217,789,1379,41,C492673,22139,1,4.95
877,20091217,1279,4214,41,C492672,85044,1,4.95
878,20091217,2231,4860,41,C492674,90214G,1,1.25
879,20091217,2231,4134,41,C492674,84997B,1,3.75
880,20091217,2231,4240,41,C492674,85063,2,33.9
881,20091217,1936,4217,41,C492675,85048,1,7.95
882,20091217,687,1450,41,C492676,22215,1,8.5
883,20091217,687,894,41,C492676,21540,3,12.75
884,20091217,2481,4279,41,C492677,85103,2,13.5
885,20091217,5798,632,41,C492678,21231,1,1.06
886,20091217,5798,633,41,C492678,21232,10,10.600000000000001
887,20091217,5798,1434,41,C492678,22197,1,0.85
888,20091217,5798,1435,41,C492678,22198,1,1.65
889,20091217,5798,1224,41,C492678,21931,1,1.95
890,20091217,1035,386,41,C492679,20892,2,25.5
891,20091217,727,1350,41,C492681,22109,7,23.73
892,20091217,5055,1169,41,C492682,21870,4,5.0
893,20091217,5055,2904,41,C492682,35840,1,0.85
894,20091217,3413,4145,41,C492683,85014B,2,9.9
895,20091217,3413,3444,41,C492683,79323GR,4,21.8
896,20091217,3413,3443,41,C492683,79323G,3,16.35
897,20091217,5354,1420,41,C492685,22183,1,6.75
898,20091217,607,4240,41,C492689,85063,1,16.95
899,20091217,821,4381,41,C492690,85174,2,9.9
900,20091217,2935,1505,41,C492692,22278,3,14.850000000000001
901,20091217,4686,883,41,C492691,21529,2,6.9
902,20091217,1966,881,41,C492698,21527,1,7.95
903,20091217,3753,4216,41,C492699,85047,1,6.35
904,20091217,3753,3441,41,C492700,79321,1,4.95
905,20091217,3753,4212,41,C492700,85042,1,4.95
906,20091217,3634,4212,41,C492701,85042,4,17.0
907,20091217,1752,1379,41,C492702,22139,1,4.95
908,20091217,4755,633,41,C492704,21232,1,1.25
909,20091217,4755,1300,41,C492704,22059,1,1.49
910,20091218,125,1579,16,C492709,22353,2,5.1
911,20091218,125,1149,16,C492709,21843,1,10.95
912,20091218,125,1378,16,C492709,22138,1,4.95
913,20091218,125,633,16,C492709,21232,3,3.75
914,20091218,125,880,16,C492709,21525,2,13.5
915,20091218,125,1435,16,C492709,22198,1,1.65
916,20091218,125,881,16,C492712,21527,2,15.9
917,20091218,1106,633,41,C492715,21232,6,7.5
918,20091218,0,3200,41,492719,48173C,9,0.0
919,20091218,2232,253,41,C492739,20717,100,106.0
920,20091218,0,3133,41,492748,47504J,70,0.0
921,20091218,0,1505,41,C492756,22278,1,12.95
922,20091218,1663,2807,41,C492758,35004G,1,1.95
923,20091218,1663,4356,41,C492758,85162A,1,1.95
924,20091218,1663,2807,41,C492759,35004G,1,5.4
925,20091218,1663,4356,41,C492759,85162A,1,8.46
926,20091218,0,3294,41,492788,72739B,70,0.0
